Partition;RecId;DefaultDimension;Seconds;TermRegStartRecID;TermRegStopRecID;Worker;WorkerPilot;AbsencePayQty;ActOprID;BreakTime;BreakTolerance;CorrStartDate;CorrStartTime;CorrStopDate;CorrStopTime;CostAbsence;CostBreak;CostFactor;CostFlexAdd;CostFlexSub;CostNormTime;CostOverTime;CostPayAdd;CostPayAddManual;ErrorCause;HourPrice;JobFinished;JobId;JobIDAbs;JobPayType;JobRef;JobRefType;JobType;JourRegType;Module;OnCallActivity;OprNum;PieceRatePayCostTypeMin;PieceRatePayMinRate;PieceRatePayRate;ProfileDate;ProjCategory;ProjEmplTransId;QtyError;QtyGood;QtyStartup;RouteJobType;SecondsOnReg;SecondsOnTrans;StampType;StampTypeSpec;StartDate;StartTime;StopDate;StopTime;SysErrorSpecification;SysQtyError;SysQtyGood;SysQtyStartup;TermStart;TermStop;TransId;Voucher;WorkflowStatus;WrkCtrId;WrkCtrIdPilot;dataAreaId;recVersion;
5.637.144.576;5.638.394.629;5.637.149.835;4886;5.638.499.931;5.638.499.978;5.637.149.827;0;0,00;405;0;0;22-02-2018;21:22:46;22-02-2018;23:04:12;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;305704;;Timepris;523729;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;22-02-2018;;;;41,00;0,00;Proces;4.886;4.886;Job;Arbejdstid;22-02-2018;21:22:46;22-02-2018;23:04:12;;0,00;41,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;14;;;1405;;dol;1;
5.637.144.576;5.638.400.885;5.637.149.835;8796;5.638.506.040;5.638.506.144;5.637.145.370;0;0,00;405;0;0;02-03-2018;07:00:00;02-03-2018;09:46:36;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;305717;;Timepris;523730;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;02-03-2018;;;;69,00;0,00;Proces;8.968;8.796;Job;Arbejdstid;02-03-2018;06:57:08;02-03-2018;09:46:36;;0,00;69,00;0,00;DOLLE-RDSH3;DOLLE-RDSH1;2;;;1405;;dol;1;
5.637.144.576;5.638.394.167;5.637.149.835;6869;5.638.496.931;5.638.496.958;5.637.145.370;0;0,00;405;0;0;21-02-2018;09:37:14;21-02-2018;11:31:43;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306070;;Timepris;523794;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;21-02-2018;;;;80,00;0,00;Proces;6.869;6.869;Job;Arbejdstid;21-02-2018;09:37:14;21-02-2018;11:31:43;;0,00;80,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;4;;;1405;;dol;1;
5.637.144.576;5.638.392.622;5.637.149.835;5050;5.638.495.022;5.638.495.059;5.637.145.370;0;0,00;405;0;0;20-02-2018;07:24:18;20-02-2018;08:48:28;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306083;;Timepris;523795;Proces;Normal;Proces;Produktion;;30;;0,00;0,00;20-02-2018;;;;48,00;0,00;Proces;5.050;5.050;Job;Arbejdstid;20-02-2018;07:24:18;20-02-2018;08:48:28;;0,00;48,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;7;;;1405;;dol;1;
5.637.144.576;5.638.390.123;5.637.153.593;22;5.638.495.795;5.638.495.796;5.637.145.376;0;0,00;405;0;0;19-02-2018;16:51:00;19-02-2018;16:51:22;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306499;;Timepris;523897;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;19-02-2018;;;;;0,00;Proces;22;22;Job;Arbejdstid;19-02-2018;16:51:00;19-02-2018;16:51:22;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;6;;;1405;;dol;1;
5.637.144.576;5.638.390.126;5.637.153.593;2862;5.638.495.820;5.638.495.821;5.637.145.376;5.637.149.827;0,00;405;0;0;19-02-2018;16:51:38;19-02-2018;17:39:20;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306499;;Timepris;523897;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;19-02-2018;;;;;0,00;Proces;2.862;2.862;Job;Arbejdstid;19-02-2018;16:51:38;19-02-2018;17:39:20;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;9;;;1405;;dol;1;
5.637.144.576;5.638.391.076;5.637.153.593;2862;5.638.495.801;5.638.495.819;5.637.149.827;0;0,00;405;0;0;19-02-2018;16:51:38;19-02-2018;17:39:20;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306499;;Timepris;523897;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;19-02-2018;;;;48,00;0,00;Proces;2.862;2.862;Job;Arbejdstid;19-02-2018;16:51:38;19-02-2018;17:39:20;;0,00;48,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1405;;dol;1;
5.637.144.576;5.638.389.358;5.637.153.593;4117;5.638.493.135;5.638.493.146;5.637.145.365;0;0,00;405;0;0;16-02-2018;07:01:04;16-02-2018;08:09:41;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306510;;Timepris;523898;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;16-02-2018;;;;54,00;0,00;Proces;4.117;4.117;Job;Arbejdstid;16-02-2018;07:01:04;16-02-2018;08:09:41;;0,00;54,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;2;;;1404;;dol;1;
5.637.144.576;5.638.390.001;5.637.153.593;2635;5.638.493.122;5.638.493.123;5.637.144.586;0;0,00;405;0;0;15-02-2018;23:20:00;16-02-2018;00:03:55;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306510;;Timepris;523898;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;15-02-2018;;;;106,00;0,00;Proces;2.008;2.635;Job;Arbejdstid;15-02-2018;23:30:27;16-02-2018;00:03:55;;0,00;106,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;12;;;1404;;dol;1;
5.637.144.576;5.638.389.999;5.637.153.593;3571;5.638.490.066;5.638.493.098;5.637.144.586;0;0,00;405;0;0;15-02-2018;21:52:03;15-02-2018;22:51:34;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306510;;Timepris;523898;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;15-02-2018;;;;;0,00;Proces;3.571;3.571;Job;Arbejdstid;15-02-2018;21:52:03;15-02-2018;22:51:34;;0,00;0,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;10;;;1404;;dol;1;
5.637.144.576;5.638.399.343;5.637.152.839;5721;5.638.502.469;5.638.502.485;5.637.145.365;0;0,00;405;0;0;28-02-2018;07:01:16;28-02-2018;08:36:37;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306577;;Timepris;523926;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;28-02-2018;;;;;0,00;Proces;5.721;5.721;Job;Arbejdstid;28-02-2018;07:01:16;28-02-2018;08:36:37;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;2;;;1404;;dol;1;
5.637.144.576;5.638.399.345;5.637.152.839;8;5.638.502.489;5.638.502.490;5.637.145.365;0;0,00;405;0;0;28-02-2018;08:36:46;28-02-2018;08:36:54;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306577;;Timepris;523926;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;28-02-2018;;;;91,00;0,00;Proces;8;8;Job;Arbejdstid;28-02-2018;08:36:46;28-02-2018;08:36:54;;0,00;91,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;4;;;1404;;dol;1;
5.637.144.576;5.638.397.882;5.637.152.839;3112;5.638.502.413;5.638.502.427;5.637.144.586;0;0,00;405;0;0;27-02-2018;22:27:33;28-02-2018;00:06:35;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306577;;Timepris;523926;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;27-02-2018;;;;63,00;0,00;Proces;5.942;5.942;Job;Arbejdstid;27-02-2018;22:27:33;28-02-2018;00:06:35;;0,00;63,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;9;;;1404;;dol;1;
5.637.144.576;5.638.397.875;5.637.152.839;571;5.638.502.386;5.638.502.388;5.637.144.586;0;0,00;405;0;0;27-02-2018;17:09:59;27-02-2018;18:28:40;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306582;;Timepris;523927;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;27-02-2018;;;;60,00;0,00;Proces;7;4.721;Job;Arbejdstid;27-02-2018;17:09:59;27-02-2018;17:10:06;;0,00;60,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;4;;;1404;;dol;1;
5.637.144.576;5.638.397.874;5.637.152.839;308;5.638.502.379;5.638.502.385;5.637.144.586;0;0,00;405;0;0;27-02-2018;16:39:16;27-02-2018;17:09:59;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306582;;Timepris;523927;Proces;Forkalkulation;Proces;Produktion;;10;;0,00;0,00;27-02-2018;;;;;0,00;Proces;1.843;1.843;Job;Arbejdstid;27-02-2018;16:39:16;27-02-2018;17:09:59;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;3;;;1404;;dol;1;
5.637.144.576;5.638.405.589;5.637.152.839;5811;5.638.509.032;5.638.509.058;5.637.145.365;0;0,00;405;0;0;07-03-2018;07:00:28;07-03-2018;08:37:19;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306593;;Timepris;523928;Proces;Normal;Proces;Produktion;;50;;0,00;0,00;07-03-2018;;;;50,00;0,00;Proces;5.811;5.811;Job;Arbejdstid;07-03-2018;07:00:28;07-03-2018;08:37:19;;0,00;50,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;2;;;1404;;dol;1;
5.637.144.576;5.638.403.475;5.637.152.839;2779;5.638.508.976;5.638.509.013;5.637.144.586;0;0,00;405;0;0;07-03-2018;00:29:16;07-03-2018;02:01:54;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306593;;Timepris;523928;Proces;Forkalkulation;Proces;Produktion;;50;;0,00;0,00;06-03-2018;;;;104,00;0,00;Proces;5.558;5.558;Job;Arbejdstid;07-03-2018;00:29:16;07-03-2018;02:01:54;;0,00;104,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;8;;;1404;;dol;1;
5.637.144.576;5.638.399.764;5.637.273.583;1762;5.638.502.662;5.638.502.667;5.637.144.586;0;0,00;405;0;0;28-02-2018;17:14:56;28-02-2018;17:46:48;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306620;;Timepris;523931;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;28-02-2018;;;;111,00;0,00;Proces;10;1.912;Job;Arbejdstid;28-02-2018;17:14:56;28-02-2018;17:15:06;;0,00;111,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;3;;;1404;;dol;1;
5.637.144.576;5.638.399.763;5.637.273.583;6542;5.638.502.626;5.638.502.661;5.637.144.586;0;0,00;405;0;0;28-02-2018;15:25:54;28-02-2018;17:14:56;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306620;;Timepris;523931;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;28-02-2018;;;;;0,00;Proces;6.542;6.542;Job;Arbejdstid;28-02-2018;15:25:54;28-02-2018;17:14:56;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;2;;;1404;;dol;1;
5.637.144.576;5.638.399.353;5.637.273.583;132;5.638.502.601;5.638.502.603;5.637.145.365;0;0,00;405;0;0;28-02-2018;14:13:54;28-02-2018;14:16:06;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306620;;Timepris;523931;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;28-02-2018;;;;;0,00;Proces;132;132;Job;Arbejdstid;28-02-2018;14:13:54;28-02-2018;14:16:06;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;10;;;1404;;dol;1;
5.637.144.576;5.638.399.356;5.637.273.583;4404;5.638.502.607;5.638.502.635;5.637.145.365;0;0,00;405;0;0;28-02-2018;14:16:36;28-02-2018;15:30:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306620;;Timepris;523931;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;28-02-2018;;;;83,00;0,00;Proces;4.423;4.404;Job;Arbejdstid;28-02-2018;14:16:36;28-02-2018;15:30:19;;0,00;83,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;12;;;1404;;dol;1;
5.637.144.576;5.638.394.611;5.637.149.832;7035;5.638.497.544;5.638.499.855;5.637.149.827;0;0,00;405;0;0;22-02-2018;15:25:08;22-02-2018;17:22:23;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;308422;;Timepris;523975;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;22-02-2018;;;;69,00;0,00;Proces;7.035;7.035;Job;Arbejdstid;22-02-2018;15:25:08;22-02-2018;17:22:23;;0,00;69,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;2;;;1405;;dol;1;
5.637.144.576;5.638.394.748;5.637.149.832;2960;5.638.499.131;5.638.499.183;5.637.144.583;0;0,00;405;0;0;22-02-2018;14:25:15;22-02-2018;15:14:35;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;308422;;Timepris;523975;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;22-02-2018;;;;27,00;0,00;Proces;2.960;2.960;Job;Arbejdstid;22-02-2018;14:25:15;22-02-2018;15:14:35;;0,00;27,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;9;;;1405;;dol;1;
5.637.144.576;5.638.394.745;5.637.152.084;5236;5.638.498.234;5.638.498.324;5.637.144.583;0;0,00;405;0;0;22-02-2018;10:00:36;22-02-2018;11:38:41;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306948;;Timepris;524022;Proces;Forkalkulation;Proces;Produktion;;30;;0,00;0,00;22-02-2018;;;;49,00;0,00;Proces;5.885;5.885;Job;Arbejdstid;22-02-2018;10:00:36;22-02-2018;11:38:41;;0,00;49,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;6;;;1405;;dol;1;
5.637.144.576;5.638.402.403;5.637.149.835;1979;5.638.505.634;5.638.505.636;5.637.144.586;0;0,00;405;0;0;05-03-2018;20:53:17;05-03-2018;22:52:15;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;306983;;Timepris;524025;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;05-03-2018;;;;48,00;0,00;Proces;9;5.938;Job;Arbejdstid;05-03-2018;20:53:17;05-03-2018;20:53:26;;0,00;48,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;6;;;1404;;dol;1;
5.637.144.576;5.638.402.402;5.637.149.835;656;5.638.505.622;5.638.505.633;5.637.144.586;0;0,00;405;0;0;05-03-2018;20:09:31;05-03-2018;20:53:17;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;306983;;Timepris;524025;Proces;Forkalkulation;Proces;Produktion;;40;;0,00;0,00;05-03-2018;;;;;0,00;Proces;2.626;2.626;Job;Arbejdstid;05-03-2018;20:09:31;05-03-2018;20:53:17;;0,00;0,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1404;;dol;1;
5.637.144.576;5.638.398.726;5.637.149.832;9489;5.638.502.258;5.638.502.284;5.637.145.365;0;0,00;405;0;0;27-02-2018;10:01:18;27-02-2018;13:04:27;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307086;;Timepris;524051;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;27-02-2018;;;;;0,00;Proces;9.489;9.489;Job;Arbejdstid;27-02-2018;10:01:18;27-02-2018;13:04:27;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;6;;;1404;;dol;1;
5.637.144.576;5.638.398.723;5.637.149.832;15;5.638.502.252;5.638.502.254;5.637.145.365;0;0,00;405;0;0;27-02-2018;10:00:17;27-02-2018;10:00:32;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307086;;Timepris;524051;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;27-02-2018;;;;;0,00;Proces;15;15;Job;Arbejdstid;27-02-2018;10:00:17;27-02-2018;10:00:32;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;3;;;1404;;dol;1;
5.637.144.576;5.638.398.728;5.637.149.832;8;5.638.502.288;5.638.502.289;5.637.145.365;0;0,00;405;0;0;27-02-2018;13:04:41;27-02-2018;13:04:49;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307086;;Timepris;524051;Proces;Normal;Proces;Produktion;;40;;0,00;0,00;27-02-2018;;;;176,00;0,00;Proces;8;8;Job;Arbejdstid;27-02-2018;13:04:41;27-02-2018;13:04:49;;0,00;176,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;8;;;1404;;dol;1;
5.637.144.576;5.638.408.003;5.637.149.835;5976;5.638.511.301;5.638.511.397;5.637.145.370;0;0,00;405;0;0;08-03-2018;13:50:24;08-03-2018;15:30:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307293;;Timepris;524087;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;08-03-2018;;;;70,00;0,00;Proces;6.071;5.976;Job;Arbejdstid;08-03-2018;13:50:24;08-03-2018;15:31:35;;0,00;70,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;5;;;1405;;dol;1;
5.637.144.576;5.638.406.201;5.637.149.835;4420;5.638.511.406;5.638.511.431;5.637.145.376;0;0,00;405;0;0;08-03-2018;15:36:02;08-03-2018;16:49:42;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307293;;Timepris;524087;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;08-03-2018;;;;26,00;0,00;Proces;4.420;4.420;Job;Arbejdstid;08-03-2018;15:36:02;08-03-2018;16:49:42;;0,00;26,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;2;;;1405;;dol;1;
5.637.144.576;5.638.414.760;5.637.149.835;1220;5.638.518.739;5.638.518.746;5.637.149.827;0;0,00;405;0;0;15-03-2018;19:18:49;15-03-2018;19:39:09;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307308;;Timepris;524088;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;15-03-2018;;;;15,00;0,00;Proces;1.220;1.220;Job;Arbejdstid;15-03-2018;19:18:49;15-03-2018;19:39:09;;0,00;15,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;11;;;1405;;dol;1;
5.637.144.576;5.638.414.659;5.637.149.835;5010;5.638.518.683;5.638.516.941;5.637.144.586;0;0,00;405;0;0;15-03-2018;17:07:45;15-03-2018;19:18:52;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307308;;Timepris;524088;Proces;Forkalkulation;Proces;Produktion;;60;;0,00;0,00;15-03-2018;;;;81,00;0,00;Proces;6.367;6.367;Job;Arbejdstid;15-03-2018;17:07:45;15-03-2018;19:18:52;;0,00;81,00;0,00;DOLLE-RDSH3;DOLLE-RDSH4;4;;;1405;;dol;1;
5.637.144.576;5.638.408.002;5.637.149.835;8236;5.638.511.200;5.638.511.300;5.637.145.370;0;0,00;405;0;0;08-03-2018;11:08:08;08-03-2018;13:50:24;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307323;;Timepris;524089;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;08-03-2018;;;;83,00;0,00;Proces;8.236;8.236;Job;Arbejdstid;08-03-2018;11:08:08;08-03-2018;13:50:24;;0,00;83,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;4;;;1405;;dol;1;
5.637.144.576;5.638.412.995;5.637.149.835;4424;5.638.517.790;5.638.517.803;5.637.145.370;0;0,00;405;0;0;15-03-2018;10:02:37;15-03-2018;11:16:21;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307338;;Timepris;524090;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;15-03-2018;;;;84,00;0,00;Proces;4.424;4.424;Job;Arbejdstid;15-03-2018;10:02:37;15-03-2018;11:16:21;;0,00;84,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;5;;;1405;;dol;1;
5.637.144.576;5.638.409.838;5.637.149.835;6831;5.638.514.101;5.638.514.146;5.637.145.370;0;0,00;405;0;0;12-03-2018;07:00:00;12-03-2018;08:53:51;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307353;;Timepris;524091;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;12-03-2018;;;;69,00;0,00;Proces;6.891;6.831;Job;Arbejdstid;12-03-2018;06:59:00;12-03-2018;08:53:51;;0,00;69,00;0,00;DOLLE-RDSH4;DOLLE-RDSH3;2;;;1405;;dol;1;
5.637.144.576;5.638.407.741;5.637.149.835;1890;5.638.512.016;5.638.513.333;5.637.145.370;0;0,00;405;0;0;09-03-2018;13:13:30;09-03-2018;13:45:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307353;;Timepris;524091;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;09-03-2018;;;;;0,00;Proces;2.217;1.890;Job;Arbejdstid;09-03-2018;13:13:30;09-03-2018;13:50:27;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;6;;;1405;;dol;1;
5.637.144.576;5.638.411.798;5.637.149.835;6455;5.638.517.379;5.638.517.467;5.637.145.370;0;0,00;405;0;0;14-03-2018;13:37:23;14-03-2018;15:24:58;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307368;;Timepris;524092;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;14-03-2018;;;;72,00;0,00;Proces;6.455;6.455;Job;Arbejdstid;14-03-2018;13:37:23;14-03-2018;15:24:58;;0,00;72,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;10;;;1405;;dol;1;
5.637.144.576;5.638.411.657;5.637.149.835;3144;5.638.516.507;5.638.517.302;5.637.144.583;0;0,00;405;0;0;14-03-2018;10:32:56;14-03-2018;11:25:20;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307383;;Timepris;524093;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;14-03-2018;;;;72,00;0,00;Proces;3.144;3.144;Job;Arbejdstid;14-03-2018;10:32:56;14-03-2018;11:25:20;;0,00;72,00;0,00;DOLLE-RDSH2;DOLLE-RDSH3;5;;;1405;;dol;1;
5.637.144.576;5.638.411.792;5.637.149.835;4647;5.638.516.026;5.638.517.295;5.637.145.370;0;0,00;405;0;0;14-03-2018;09:36:36;14-03-2018;10:54:03;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307383;;Timepris;524093;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;14-03-2018;;;;;0,00;Proces;4.647;4.647;Job;Arbejdstid;14-03-2018;09:36:36;14-03-2018;10:54:03;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH1;4;;;1405;;dol;1;
5.637.144.576;5.638.411.885;5.637.149.835;48;5.638.516.521;5.638.516.522;5.637.151.326;0;0,00;405;0;0;14-03-2018;11:11:34;14-03-2018;11:12:22;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307383;;Timepris;524093;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;14-03-2018;;;;;0,00;Proces;48;48;Job;Arbejdstid;14-03-2018;11:11:34;14-03-2018;11:12:22;;0,00;0,00;0,00;DOLLE-RDSH2;DOLLE-RDSH2;6;;;1405;;dol;1;
5.637.144.576;5.638.391.078;5.637.149.835;8101;5.638.495.835;5.638.495.902;5.637.149.827;0;0,00;405;0;0;19-02-2018;17:59:13;19-02-2018;20:39:14;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307388;;Timepris;524094;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;19-02-2018;;;1,00;96,00;0,00;Proces;8.101;8.101;Job;Arbejdstid;19-02-2018;17:59:13;19-02-2018;20:39:14;"1;1.0000000000;0.0000000000#";1,00;96,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;6;;;1405;;dol;1;
5.637.144.576;5.638.391.994;5.637.149.835;7627;5.638.495.903;5.638.495.904;5.637.144.586;5.637.149.827;0,00;405;0;0;19-02-2018;18:07:07;19-02-2018;20:39:14;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307388;;Timepris;524094;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;19-02-2018;;;;;0,00;Proces;7.627;7.627;Job;Arbejdstid;19-02-2018;18:07:07;19-02-2018;20:39:14;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;9;;;1405;;dol;1;
5.637.144.576;5.638.390.128;5.637.149.835;1030;5.638.494.903;5.638.494.904;5.637.145.376;5.637.149.827;0,00;405;0;0;19-02-2018;17:59:13;19-02-2018;18:16:23;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307388;;Timepris;524094;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;19-02-2018;;;;;0,00;Proces;1.030;1.030;Job;Arbejdstid;19-02-2018;17:59:13;19-02-2018;18:16:23;;0,00;0,00;0,00;DOLLE-RDSH3;DOLLE-RDSH3;11;;;1405;;dol;1;
5.637.144.576;5.638.391.327;5.637.149.835;553;5.638.495.683;5.638.495.704;5.637.144.583;0;0,00;405;0;0;19-02-2018;15:05:51;19-02-2018;15:15:04;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Nej;307388;;Timepris;524094;Proces;Normal;Proces;Produktion;;10;;0,00;0,00;19-02-2018;;;;;0,00;Proces;553;553;Job;Arbejdstid;19-02-2018;15:05:51;19-02-2018;15:15:04;;0,00;0,00;0,00;DOLLE-RDSH1;DOLLE-RDSH1;13;;;1405;;dol;1;
5.637.144.576;5.638.394.169;5.637.149.835;4042;5.638.497.027;5.638.497.086;5.637.145.370;0;0,00;405;0;0;21-02-2018;14:22:38;21-02-2018;15:30:00;0,00;0,00;1,00;0,00;0,00;305,00;0,00;0,00;0,00;;305,00;Ja;307448;;Timepris;524102;Proces;Normal;Proces;Produktion;;60;;0,00;0,00;21-02-2018;;;;48,00;0,00;Proces;4.247;4.042;Job;Arbejdstid;21-02-2018;14:22:38;21-02-2018;15:33:25;;0,00;48,00;0,00;DOLLE-RDSH4;DOLLE-RDSH4;6;;;1405;;dol;1;
